text,label
"[Oct 9, 2025] Transit Oversight Board in Eastport said a circulating claim about local policy updates is false; in a short statement. It referenced a technical note.",0
"After rumors about public works projects spread, Budget Review Panel in Northbridge stated on Oct 9, 2025 that the claim was inaccurate and provided a recorded briefing.",0
Some posts suggest Center for Digital Trust manipulated weather advisories in Silverhaven. The claim cites a screenshot shared online.,1
Some posts suggest Institute of Materials Research manipulated budget revisions in Kingswell. The claim cites a screenshot shared online.,1
"City Health Council in Pineford issued a quarterly update about transport delays on Oct 9, 2025. The notice describes a scheduled maintenance window between 01:00 and 04:00 local time.",0
"it seems, Lakehurst may be hiding details about community grants. Source: several posts.",1
a forwarded message claims Institute of Materials Research influenced public works projects in Silverhaven; as part of routine operations.,1
"[Dec 3, 2025] Metropolitan Utilities Agency in Pineford said a circulating claim about power grid maintenance is false; as part of routine operations. It referenced an internal bulletin.",0
"[Jul 2, 2025] Metropolitan Utilities Agency published a summary for Eastport on school schedule changes based on an audited report; in a new report.",0
Some posts suggest City Health Council manipulated power grid maintenance in Eastport. The claim cites a screenshot shared online.,1
unverified accounts claims Center for Digital Trust influenced cybersecurity drills in Kingswell; as part of routine operations.,1
"Several posts claim Budget Review Panel in Kingswell changed power grid maintenance on Sep 27, 2025; in an earlier notice. The posts reference an audited report.",1
"Aug 14, 2025 — Transit Oversight Board in Silverhaven clarified local policy updates. a minor reporting error corrected in the latest release.",0
"Institute of Materials Research in Westmere issued a technical note about weather advisories on Dec 3, 2025. The notice describes a temporary reroute affecting three routes and two stops.",0
"[Dec 3, 2025] Sources suggest Center for Digital Trust in Arbor City quietly altered budget revisions; in a follow-up. The change was mentioned in a signed memo.",1
"Election Integrity Commission in Northbridge issued a meeting transcript about budget revisions on May 6, 2025. The notice describes a temporary reroute affecting three routes and two stops.",0
a forwarded message claims Election Integrity Commission influenced cybersecurity drills in Brighton Hollow; according to an update.,1
"[Sep 27, 2025] Center for Digital Trust in Redwood Bay released a quarterly update on school schedule changes; in a short statement. It notes a temporary reroute affecting three routes and two stops.",0
Some posts suggest Transit Oversight Board manipulated public works projects in Brighton Hollow. The claim cites an unsourced thread.,1
"[Oct 9, 2025] Officials from Harbor Transport Authority in Silverhaven addressed school schedule changes during a briefing and cited an internal bulletin. Key figure: 10%.",0
Some posts suggest Public Safety Bureau manipulated local policy updates in Westmere. The claim cites an unsourced thread.,1
"Public Safety Bureau in Arbor City issued a signed memo about water quality reporting on Jul 2, 2025. The notice describes a revised eligibility rule for a small community grant program.",0
"After rumors about community grants spread, Transit Oversight Board in Arbor City stated on Sep 27, 2025 that the claim was inaccurate and provided a meeting transcript.",0
"[Oct 9, 2025] Sources suggest Metropolitan Utilities Agency in Pineford quietly altered transport delays; as part of routine operations. The change was mentioned in a quarterly update.",1
"This changes everything! apparently, Eastport is hiding the truth about budget revisions. Source: several posts. Share before it gets deleted!",1
"Update from Civic Data Office in Arbor City (Dec 3, 2025): weather advisories. a temporary reroute affecting three routes and two stops. See a technical note.",0
"[Aug 14, 2025] Budget Review Panel published a summary for Silverhaven on local policy updates based on an audited report; as part of routine operations.",0
"Quick note (May 6, 2025): Center for Digital Trust in Westmere posted a recorded briefing about budget revisions. a security exercise planned with no impact on public services.",0
"[Jun 11, 2025] Center for Digital Trust in Eastport released an internal bulletin on water quality reporting; in response to questions. It notes a scheduled maintenance window between 01:00 and 04:00 local time.",0
"[Sep 27, 2025] Officials from Civic Data Office in Westmere addressed community grants during a briefing and cited an audited report. Key figure: 9%.",0
"Harbor Transport Authority in Brighton Hollow on Nov 18, 2025 corrected misinformation about budget revisions, noting an updated FAQ clarifying the earlier announcement. The correction cites a published dataset.",0
BREAKING: a circulating document claims Budget Review Panel staged school schedule changes in Brighton Hollow. No one is talking about this.,1
"May 6, 2025 — Center for Digital Trust in Northbridge clarified power grid maintenance. a minor reporting error corrected in the latest release.",0
"[Nov 18, 2025] Budget Review Panel in Lakehurst released a meeting transcript on weather advisories; in a short statement. It notes an updated FAQ clarifying the earlier announcement.",0
Some posts suggest Election Integrity Commission manipulated power grid maintenance in Brighton Hollow. The claim cites an unsourced thread.,1
Some posts suggest Public Safety Bureau manipulated local policy updates in Northbridge. The claim cites a screenshot shared online.,1
"allegedly, Pineford may be hiding details about budget revisions. Source: a screenshot shared online.",1
"apparently, Redwood Bay may be hiding details about local policy updates. Source: unverified accounts.",1
"[Sep 27, 2025] Election Integrity Commission in Kingswell said a circulating claim about school schedule changes is false; in response to questions. It referenced a recorded briefing.",0
